year,Age,Sex,poverty,Income_EQ,civil_status,Education,Occup,area_resid,family_size,REG
2011,20,1,1,12471,2,6,7,1,4,RO21
2011,60,2,1,12471,4,4,6,1,4,RO21
2011,42,2,1,12471,1,4,1,1,4,RO21
2011,74,1,1,14350,2,4,6,1,2,RO21
2011,73,2,1,14350,2,4,6,1,2,RO21
2011,76,1,1,10037,1,4,6,1,2,RO21
2011,70,2,1,10037,1,3,6,1,2,RO21
2011,58,1,0,17502,5,6,1,1,2,RO21
2011,52,2,0,17502,5,6,1,1,2,RO21
2011,62,1,1,9788,1,3,6,1,2,RO21
2011,60,2,1,9788,1,6,6,1,2,RO21
2011,56,1,1,8833,1,4,6,1,2,RO21
2011,52,2,1,8833,1,4,1,1,2,RO21
2011,27,1,0,12621,2,9,1,1,3,RO21
2011,30,1,0,12621,1,9,4,1,3,RO21
2011,31,2,0,12621,1,9,1,1,3,RO21
2011,56,1,1,14661,5,6,6,1,2,RO21
2011,54,2,1,14661,5,4,6,1,2,RO21
2011,66,2,0,12410,2,9,6,1,1,RO21
2011,72,2,0,19077,4,9,6,1,2,RO21
2011,53,2,0,19077,2,9,1,1,2,RO21
2011,48,1,1,4714,1,4,6,1,4,RO21
2011,20,1,1,4714,2,6,7,1,4,RO21
2011,18,1,1,4714,2,3,7,1,4,RO21
2011,41,2,1,4714,1,4,1,1,4,RO21
2011,69,1,0,16229,1,4,6,1,2,RO21
2011,68,2,0,16229,1,4,6,1,2,RO21
2011,48,1,1,4340,1,4,1,1,7,RO21
2011,22,1,1,4340,2,4,4,1,7,RO21
2011,19,1,1,4340,2,4,4,1,7,RO21
2011,5,2,1,4340,0,0,0,1,7,RO21
2011,48,2,1,4340,1,6,6,1,7,RO21
2011,24,2,1,4340,2,4,1,1,7,RO21
2011,19,2,1,4340,2,3,7,1,7,RO21
2011,31,1,0,18844,1,9,1,1,3,RO21
2011,4,2,0,18844,0,0,0,1,3,RO21
2011,29,2,0,18844,1,9,1,1,3,RO21
2011,73,2,1,9049,4,3,6,1,2,RO21
2011,13,2,1,9049,0,0,0,1,2,RO21
2011,86,2,1,14436,4,6,6,1,1,RO21
2011,60,2,0,21505,4,9,6,1,2,RO21
2011,31,2,0,21505,2,9,1,1,2,RO21
2011,0,1,1,8290,0,0,0,1,3,RO21
2011,38,1,1,8290,1,3,4,1,3,RO21
2011,26,2,1,8290,1,4,1,1,3,RO21
2011,54,1,1,10199,1,4,1,1,2,RO21
2011,52,2,1,10199,1,4,1,1,2,RO21
2011,17,1,1,9883,2,3,7,1,3,RO21
2011,44,1,1,9883,1,6,1,1,3,RO21
2011,42,2,1,9883,1,6,1,1,3,RO21
2011,59,1,1,13144,1,4,1,1,3,RO21
2011,51,2,1,13144,1,4,1,1,3,RO21
2011,23,2,1,13144,2,4,1,1,3,RO21
2011,53,1,1,12325,5,4,1,1,2,RO21
2011,50,2,1,12325,5,4,1,1,2,RO21
2011,3,1,1,12412,0,0,0,1,3,RO21
2011,56,1,0,12412,1,9,1,1,3,RO21
2011,34,2,0,12412,1,9,7,1,3,RO21
2011,67,1,0,17477,1,9,6,1,2,RO21
2011,64,2,0,17477,1,6,6,1,2,RO21
2011,46,1,1,14767,1,6,1,1,3,RO21
2011,22,1,1,14767,2,6,1,1,3,RO21
2011,41,2,1,14767,1,6,1,1,3,RO21
2011,49,1,0,19897,1,9,1,1,2,RO21
2011,47,2,0,19897,1,9,1,1,2,RO21
2011,58,1,1,17124,1,7,6,1,6,RO21
2011,35,1,1,17124,1,6,2,1,6,RO21
2011,22,1,1,17124,2,6,1,1,6,RO21
2011,3,2,1,17124,0,0,0,1,6,RO21
2011,56,2,1,17124,1,7,6,1,6,RO21
2011,36,2,1,17124,1,7,1,1,6,RO21
2011,70,1,0,17969,1,7,6,1,2,RO21
2011,70,2,0,17969,1,4,6,1,2,RO21
2011,67,1,0,19453,1,6,6,1,2,RO21
2011,68,2,0,19453,1,6,6,1,2,RO21
2011,53,1,0,22795,1,7,1,1,2,RO21
2011,54,2,0,22795,1,6,1,1,2,RO21
2011,56,1,0,19867,1,6,1,1,2,RO21
2011,50,2,0,19867,1,6,1,1,2,RO21
2011,54,1,0,18020,1,4,1,1,3,RO21
2011,27,1,0,18020,2,4,1,1,3,RO21
2011,54,2,0,18020,1,4,6,1,3,RO21
2011,44,1,1,5887,2,4,7,1,2,RO21
2011,71,2,1,5887,4,3,6,1,2,RO21
2011,61,1,0,15060,1,3,6,1,2,RO21
2011,58,2,0,15060,1,3,1,1,2,RO21
2011,64,1,0,16707,1,9,6,1,2,RO21
2011,59,2,0,16707,1,7,6,1,2,RO21
2011,73,1,1,9933,1,4,6,1,2,RO21
2011,67,2,1,9933,1,3,7,1,2,RO21
2011,13,1,1,9597,0,0,0,1,3,RO21
2011,36,1,1,9597,1,5,1,1,3,RO21
2011,38,2,1,9597,1,6,7,1,3,RO21
2011,42,2,0,20405,5,7,1,1,1,RO21
2011,17,1,1,14193,2,3,7,1,2,RO21
2011,46,2,0,14193,5,9,1,1,2,RO21
2011,71,1,0,15673,1,4,6,1,2,RO21
2011,69,2,0,15673,1,5,6,1,2,RO21
2011,73,1,0,18480,1,7,6,1,2,RO21
2011,71,2,0,18480,1,7,6,1,2,RO21
2011,52,1,0,19317,1,8,6,1,2,RO21
2011,53,2,0,19317,1,8,1,1,2,RO21
2011,68,2,1,8995,4,3,6,1,1,RO21
2011,80,2,1,5556,4,2,6,1,1,RO21
2011,16,1,1,6537,2,2,7,1,4,RO21
2011,13,1,1,6537,0,0,0,1,4,RO21
2011,54,1,1,6537,1,4,1,1,4,RO21
2011,46,2,1,6537,1,3,7,1,4,RO21
2011,48,1,1,14605,1,4,1,1,3,RO21
2011,48,2,1,14605,1,6,1,1,3,RO21
2011,23,2,0,14605,2,9,7,1,3,RO21
2011,75,1,1,12610,1,2,6,1,3,RO21
2011,71,2,1,12610,1,2,6,1,3,RO21
2011,40,2,1,12610,2,6,1,1,3,RO21
2011,69,1,1,12708,1,4,6,1,2,RO21
2011,66,2,1,12708,1,4,6,1,2,RO21
2011,74,1,1,12728,1,4,6,1,2,RO21
2011,70,2,1,12728,1,4,6,1,2,RO21
2011,41,1,1,13252,1,6,1,1,3,RO21
2011,69,2,1,13252,4,3,6,1,3,RO21
2011,41,2,1,13252,1,4,7,1,3,RO21
2011,28,1,1,5928,2,4,4,1,3,RO21
2011,84,2,1,5928,4,2,6,1,3,RO21
2011,59,2,1,5928,3,3,6,1,3,RO21
2011,71,1,1,8639,1,4,6,1,2,RO21
2011,71,2,1,8639,1,3,6,1,2,RO21
2011,79,1,1,14033,1,6,6,1,2,RO21
2011,75,2,1,14033,1,6,6,1,2,RO21
2011,50,1,1,7480,1,4,5,3,3,RO21
2011,20,1,1,7480,2,6,1,3,3,RO21
2011,50,2,1,7480,1,4,1,3,3,RO21
2011,70,1,1,2333,1,3,6,3,2,RO21
2011,73,2,1,2333,1,2,7,3,2,RO21
2011,80,1,1,2367,1,3,6,3,2,RO21
2011,78,2,1,2367,1,3,7,3,2,RO21
2011,65,2,1,0,3,3,7,3,2,RO21
2011,74,2,1,3550,4,3,6,3,1,RO21
2011,49,1,1,3269,1,4,1,3,3,RO21
2011,40,2,1,3269,1,6,1,3,3,RO21
2011,19,2,1,3269,2,6,7,3,3,RO21
2011,83,2,1,3636,4,2,7,3,3,RO21
2011,77,1,1,3833,1,3,6,3,2,RO21
2011,65,2,1,3833,1,3,7,3,2,RO21
2011,2,1,1,3601,0,0,0,3,4,RO21
2011,37,1,1,3601,1,4,1,3,4,RO21
2011,8,2,1,3601,0,0,0,3,4,RO21
2011,29,2,1,3601,1,4,7,3,4,RO21
2011,76,2,1,550,4,2,6,3,1,RO21
2011,61,1,0,19265,1,9,1,3,2,RO21
2011,59,2,0,19265,1,7,6,3,2,RO21
2011,73,1,0,15358,4,6,6,3,3,RO21
2011,50,1,0,15358,1,6,1,3,3,RO21
2011,46,2,0,15358,1,6,1,3,3,RO21
2011,59,1,1,2707,1,4,5,3,2,RO21
2011,55,2,1,2707,1,3,7,3,2,RO21
2011,55,1,1,9867,1,6,3,3,2,RO21
2011,51,2,1,9867,1,6,1,3,2,RO21
2011,70,1,1,3647,1,3,6,3,2,RO21
2011,64,2,1,3647,1,3,7,3,2,RO21
2011,2,1,1,5806,0,0,0,3,3,RO21
2011,34,1,1,5806,2,7,3,3,3,RO21
2011,30,2,0,5806,2,9,7,3,3,RO21
2011,16,1,0,16667,2,3,7,3,4,RO21
2011,42,1,0,16667,1,9,1,3,4,RO21
2011,12,2,0,16667,0,0,0,3,4,RO21
2011,38,2,0,16667,1,8,1,3,4,RO21
2011,62,1,1,5968,1,3,6,3,6,RO21
2011,33,1,1,5968,1,7,1,3,6,RO21
2011,60,2,1,5968,1,3,7,3,6,RO21
2011,4,2,1,5968,0,0,0,3,6,RO21
2011,1,2,1,5968,0,0,0,3,6,RO21
2011,29,2,0,5968,1,9,7,3,6,RO21
2011,62,1,0,24629,1,9,1,3,2,RO21
2011,45,2,0,24629,1,7,1,3,2,RO21
2011,9,1,1,4143,0,0,0,3,4,RO21
2011,37,1,1,4143,1,4,3,3,4,RO21
2011,13,2,1,4143,0,0,0,3,4,RO21
2011,36,2,1,4143,1,3,7,3,4,RO21
2011,54,1,1,5813,1,4,6,3,2,RO21
2011,52,2,1,5813,1,4,7,3,2,RO21
2011,72,1,1,4047,1,3,6,3,2,RO21
2011,63,2,1,4047,1,3,7,3,2,RO21
2011,75,2,1,5712,4,1,6,3,1,RO21
2011,45,1,1,9463,2,6,6,3,4,RO21
2011,33,1,1,9463,2,3,5,3,4,RO21
2011,23,1,1,9463,2,3,4,3,4,RO21
2011,69,2,1,9463,4,2,6,3,4,RO21
2011,63,1,1,10575,1,3,6,3,3,RO21
2011,62,2,1,10575,1,2,6,3,3,RO21
2011,22,2,1,10575,2,6,7,3,3,RO21
2011,71,2,1,5712,4,2,6,3,1,RO21
2011,70,1,1,7088,1,2,6,3,2,RO21
2011,76,2,1,7088,1,2,6,3,2,RO21
2011,64,2,1,11040,4,6,6,3,1,RO21
2011,63,1,1,6960,1,2,6,3,2,RO21
2011,57,2,1,6960,1,2,6,3,2,RO21
2011,13,1,1,234,0,0,0,3,2,RO21
2011,40,2,1,234,3,3,7,3,2,RO21
2011,63,2,1,4200,4,2,6,3,1,RO21
2011,17,1,1,3206,2,3,7,3,4,RO21
2011,47,1,1,3206,1,5,1,3,4,RO21
2011,42,2,1,3206,1,5,5,3,4,RO21
2011,18,2,1,3206,2,3,7,3,4,RO21
2011,77,1,1,7033,1,3,6,3,2,RO21
2011,70,2,1,7033,1,3,7,3,2,RO21
2011,77,1,1,6233,1,3,6,3,2,RO21
2011,74,2,1,6233,1,2,6,3,2,RO21
2011,7,2,1,874,0,0,0,3,4,RO21
2011,6,2,1,874,0,0,0,3,4,RO21
2011,4,2,1,874,0,0,0,3,4,RO21
2011,33,2,1,874,3,3,7,3,4,RO21
2011,59,1,1,7833,1,7,6,3,2,RO21
2011,54,2,1,7833,1,6,6,3,2,RO21
2011,74,1,1,6040,4,3,6,3,1,RO21
2011,67,1,1,9033,1,3,6,3,2,RO21
2011,64,2,1,9033,1,3,6,3,2,RO21
2011,71,2,1,190,2,2,7,3,1,RO21
2011,58,1,1,502,1,3,5,3,4,RO21
2011,23,1,1,502,2,3,4,3,4,RO21
2011,19,1,1,502,2,3,7,3,4,RO21
2011,47,2,1,502,1,5,7,3,4,RO21
2011,59,2,1,6785,4,3,6,3,2,RO21
2011,5,1,1,4665,0,0,0,3,2,RO21
2011,78,2,1,4665,3,2,6,3,2,RO21
2011,77,2,1,4860,4,2,6,3,1,RO21
2011,84,2,1,5120,4,2,6,3,1,RO21
2011,59,1,1,4675,1,4,3,3,4,RO21
2011,57,2,1,4675,1,3,5,3,4,RO21
2011,21,2,1,4675,2,6,7,3,4,RO21
2011,66,1,1,8987,1,3,6,3,2,RO21
2011,61,2,1,8987,1,3,6,3,2,RO21
2011,74,1,1,9087,4,2,6,3,2,RO21
2011,46,2,1,9087,2,4,4,3,2,RO21
2011,78,1,1,6253,1,3,6,3,2,RO21
2011,75,2,1,6253,1,3,6,3,2,RO21
2011,37,1,1,6783,1,4,5,3,3,RO21
2011,1,2,1,6783,0,0,0,3,3,RO21
2011,35,2,1,6783,1,4,1,3,3,RO21
2011,51,1,1,14200,1,6,5,3,2,RO21
2011,47,2,1,14200,1,6,2,3,2,RO21
2011,4,1,1,15350,0,0,0,3,5,RO21
2011,35,1,1,15350,2,4,3,3,5,RO21
2011,28,1,1,15350,1,4,1,3,5,RO21
2011,66,2,1,15350,4,3,6,3,5,RO21
2011,32,2,1,15350,1,4,1,3,5,RO21
2011,9,1,1,4444,0,0,0,3,5,RO21
2011,3,1,1,4444,0,0,0,3,5,RO21
2011,36,1,1,4444,1,5,1,3,5,RO21
2011,60,2,1,4444,4,5,7,3,5,RO21
2011,29,2,1,4444,1,3,7,3,5,RO21
2011,77,1,1,5177,2,3,6,3,2,RO21
2011,79,2,1,5177,2,2,7,3,2,RO21
2011,94,1,1,12640,4,4,6,3,1,RO21
2011,61,1,0,18000,1,4,6,3,3,RO21
2011,30,1,0,18000,2,6,1,3,3,RO21
2011,56,2,0,18000,1,3,1,3,3,RO21
2011,64,2,1,7560,4,3,6,3,1,RO21
2011,76,1,1,6002,1,4,6,3,3,RO21
2011,74,2,1,6002,1,3,7,3,3,RO21
2011,48,2,1,6002,5,4,7,3,3,RO21
2011,73,1,1,13027,1,4,6,3,4,RO21
2011,17,1,1,13027,2,3,7,3,4,RO21
2011,71,2,1,13027,1,3,6,3,4,RO21
2011,49,2,1,13027,5,6,1,3,4,RO21
2011,58,1,0,18741,1,4,6,3,4,RO21
2011,28,1,0,18741,2,6,1,3,4,RO21
2011,57,2,0,18741,1,4,6,3,4,RO21
2011,26,2,0,18741,2,8,1,3,4,RO21
2011,42,1,0,17515,1,6,1,3,2,RO21
2011,41,2,0,17515,1,6,1,3,2,RO21
2011,48,1,1,4200,1,4,1,3,3,RO21
2011,19,1,1,4200,2,6,7,3,3,RO21
2011,46,2,1,4200,1,5,7,3,3,RO21
2011,73,2,1,4100,4,2,6,3,1,RO21
2011,44,1,1,5452,1,6,1,3,3,RO21
2011,18,1,1,5452,2,3,7,3,3,RO21
2011,43,2,1,5452,1,5,7,3,3,RO21
2011,76,1,1,9700,4,4,6,3,1,RO21
2011,2,1,1,3861,0,0,0,3,4,RO21
2011,33,1,1,3861,1,4,3,3,4,RO21
2011,5,2,1,3861,0,0,0,3,4,RO21
2011,25,2,1,3861,1,4,7,3,4,RO21
2011,49,2,1,5660,4,5,1,3,1,RO21
2011,14,1,1,2547,0,0,0,3,4,RO21
2011,11,1,1,2547,0,0,0,3,4,RO21
2011,46,1,1,2547,1,4,3,3,4,RO21
2011,43,2,1,2547,1,5,7,3,4,RO21
2011,36,1,1,12733,0,0,0,3,2,RO21
2011,34,2,1,12733,0,0,0,3,2,RO21
2011,80,1,1,8700,0,0,0,3,1,RO21
2011,79,2,1,5595,4,1,6,3,1,RO21
2011,70,1,1,7526,1,2,6,3,2,RO21
2011,68,2,1,7526,1,2,6,3,2,RO21
2011,67,2,1,6812,4,3,6,3,2,RO21
2011,20,2,1,6812,2,2,7,3,2,RO21
2011,88,2,1,4764,4,2,6,3,1,RO21
2011,79,2,1,4379,4,2,6,3,1,RO21
2011,11,1,1,4893,0,0,0,3,6,RO21
2011,44,1,1,4893,1,6,1,3,6,RO21
2011,70,2,1,4893,4,2,6,3,6,RO21
2011,13,2,1,4893,0,0,0,3,6,RO21
2011,15,2,1,4893,2,3,7,3,6,RO21
2011,35,2,1,4893,1,6,5,3,6,RO21
2011,74,2,1,5635,4,2,6,3,1,RO21
2011,34,1,1,6374,1,4,1,3,3,RO21
2011,8,2,1,6374,0,0,0,3,3,RO21
2011,28,2,1,6374,1,6,5,3,3,RO21
2011,17,1,1,2392,2,3,7,3,3,RO21
2011,45,1,1,2392,1,4,5,3,3,RO21
2011,42,2,1,2392,1,4,5,3,3,RO21
2011,72,1,1,8001,1,2,6,3,2,RO21
2011,70,2,1,8001,1,2,6,3,2,RO21
2011,81,1,1,6764,4,2,6,3,1,RO21
2011,10,1,1,4269,0,0,0,3,2,RO21
2011,45,2,1,4269,3,4,5,3,2,RO21
2011,15,1,1,10450,2,3,7,3,6,RO21
2011,40,1,1,10450,1,4,1,3,6,RO21
2011,11,2,1,10450,0,0,0,3,6,RO21
2011,9,2,1,10450,0,0,0,3,6,RO21
2011,39,2,1,10450,1,4,5,3,6,RO21
2011,18,2,1,10450,2,3,7,3,6,RO21
2011,15,1,1,9756,2,3,7,3,7,RO21
2011,10,1,1,9756,0,0,0,3,7,RO21
2011,48,1,1,9756,1,4,1,3,7,RO21
2011,20,1,1,9756,2,6,3,3,7,RO21
2011,18,1,1,9756,2,3,7,3,7,RO21
2011,5,2,1,9756,0,0,0,3,7,RO21
2011,42,2,1,9756,1,4,7,3,7,RO21
2011,16,1,1,13430,2,3,7,3,3,RO21
2011,40,1,1,13430,1,4,1,3,3,RO21
2011,34,2,1,13430,1,3,5,3,3,RO21
2011,80,2,1,6692,4,3,6,3,1,RO21
2011,54,2,1,8184,4,3,6,3,1,RO21
2011,32,1,0,18573,1,4,1,3,2,RO21
2011,26,2,0,18573,1,6,1,3,2,RO21
2011,63,1,1,9713,1,4,6,3,2,RO21
2011,60,2,1,9713,1,3,6,3,2,RO21
2011,6,1,1,10428,0,0,0,3,3,RO21
2011,36,1,1,10428,1,3,1,3,3,RO21
2011,30,2,1,10428,1,4,7,3,3,RO21
2011,41,1,1,4139,1,4,5,3,3,RO21
2011,13,2,1,4139,0,0,0,3,3,RO21
2011,39,2,1,4139,1,4,7,3,3,RO21
2011,79,2,1,6360,4,2,6,3,2,RO21
2011,99,2,1,6360,4,1,6,3,2,RO21
2011,51,1,1,14827,1,6,5,3,2,RO21
2011,52,2,1,14827,1,6,1,3,2,RO21
2011,82,1,1,6613,1,1,6,3,2,RO21
2011,80,2,1,6613,1,1,6,3,2,RO21
2011,57,1,1,4830,1,3,6,3,2,RO21
2011,54,2,1,4830,1,3,7,3,2,RO21
2011,79,1,1,9439,4,3,6,3,1,RO21
2011,41,1,1,6350,1,4,3,3,3,RO21
2011,16,2,1,6350,2,3,7,3,3,RO21
2011,40,2,1,6350,1,4,7,3,3,RO21
2011,54,1,1,4971,1,2,5,3,5,RO21
2011,20,1,1,4971,2,1,7,3,5,RO21
2011,9,2,1,4971,0,0,0,3,5,RO21
2011,9,2,1,4971,0,0,0,3,5,RO21
2011,43,2,1,4971,1,3,1,3,5,RO21
2011,57,1,1,3490,1,4,5,3,3,RO21
2011,22,1,1,3490,2,3,5,3,3,RO21
2011,52,2,1,3490,1,4,7,3,3,RO21
2011,69,1,1,6678,1,2,6,3,8,RO21
2011,31,1,1,6678,1,3,5,3,8,RO21
2011,61,2,1,6678,1,2,6,3,8,RO21
2011,6,2,1,6678,0,0,0,3,8,RO21
2011,1,2,1,6678,0,0,0,3,8,RO21
2011,17,2,1,6678,2,3,7,3,8,RO21
2011,15,2,1,6678,2,3,7,3,8,RO21
2011,25,2,1,6678,1,3,7,3,8,RO21
2011,75,1,0,20300,1,9,6,3,2,RO21
2011,69,2,0,20300,1,8,6,3,2,RO21
2011,65,1,1,10989,1,4,6,3,2,RO21
2011,68,2,1,10989,1,3,6,3,2,RO21
2011,78,2,1,7040,4,2,6,3,1,RO21
2011,10,1,1,1724,0,0,0,3,3,RO21
2011,36,1,1,1724,1,4,5,3,3,RO21
2011,32,2,1,1724,1,4,5,3,3,RO21
2011,42,1,1,8575,5,4,1,3,1,RO21
2011,78,2,1,9110,4,3,6,3,1,RO21
2011,78,1,1,7777,1,3,6,3,2,RO21
2011,72,2,1,7777,1,1,6,3,2,RO21
2011,58,1,1,8260,5,4,6,3,2,RO21
2011,83,2,1,8260,4,2,6,3,2,RO21
2011,32,1,1,7710,2,3,1,3,1,RO21
2011,60,1,1,6455,2,4,6,3,1,RO21
2011,60,1,1,7047,1,7,6,3,2,RO21
2011,53,2,1,7047,1,4,5,3,2,RO21
2011,68,1,1,8155,1,3,6,3,3,RO21
2011,11,1,1,8155,0,0,0,3,3,RO21
2011,62,2,1,8155,1,3,6,3,3,RO21
2011,90,2,1,5490,4,2,6,3,1,RO21
2011,73,2,1,4200,4,2,6,3,1,RO21
2011,63,1,1,3535,1,3,6,3,3,RO21
2011,60,2,1,3535,1,3,7,3,3,RO21
2011,19,2,1,3535,2,6,7,3,3,RO21
2011,61,1,1,7240,4,3,6,3,1,RO21
2011,46,1,1,5250,1,3,1,3,3,RO21
2011,50,1,1,5250,2,1,7,3,3,RO21
2011,44,2,1,5250,1,3,7,3,3,RO21
2011,82,2,1,4800,4,2,6,3,2,RO21
2011,51,2,1,4800,4,3,7,3,2,RO21
2011,77,1,1,8393,1,4,6,3,2,RO21
2011,73,2,1,8393,1,2,6,3,2,RO21
2011,71,1,1,6980,4,4,6,3,1,RO21
2011,71,1,1,7853,1,2,6,3,2,RO21
2011,66,2,1,7853,1,3,6,3,2,RO21
2011,58,2,1,10080,4,3,6,3,1,RO21
2011,6,1,1,4309,0,0,0,3,4,RO21
2011,38,1,1,4309,1,4,1,3,4,RO21
2011,7,2,1,4309,0,0,0,3,4,RO21
2011,35,2,1,4309,1,5,7,3,4,RO21
2011,78,2,1,8908,4,4,6,1,1,RO41
2011,29,1,0,140,2,9,7,1,1,RO41
2011,14,1,1,312,0,0,0,1,3,RO41
2011,42,1,1,312,1,6,4,1,3,RO41
2011,42,2,1,312,1,7,7,1,3,RO41
2011,59,1,1,9192,1,4,6,1,3,RO41
2011,25,1,1,9192,2,7,7,1,3,RO41
2011,53,2,1,9192,1,7,1,1,3,RO41
2011,42,1,0,10548,5,9,1,1,1,RO41
2011,38,1,0,17591,1,7,1,1,3,RO41
2011,13,2,0,17591,0,0,0,1,3,RO41
2011,36,2,0,17591,1,8,1,1,3,RO41
2011,62,1,1,8268,5,7,6,1,1,RO41
2011,52,1,0,18118,1,7,1,1,3,RO41
2011,53,2,0,18118,1,7,1,1,3,RO41
2011,30,2,0,18118,2,7,4,1,3,RO41
2011,50,1,1,1900,5,7,4,1,1,RO41
2011,35,1,1,4574,1,7,4,1,3,RO41
2011,12,2,1,4574,0,0,0,1,3,RO41
2011,36,2,1,4574,1,7,7,1,3,RO41
2011,65,2,1,10338,4,4,6,1,1,RO41
2011,60,1,1,11731,1,6,1,1,2,RO41
2011,61,2,1,11731,1,6,6,1,2,RO41
2011,33,1,0,9392,1,9,1,1,2,RO41
2011,31,2,0,9392,1,9,1,1,2,RO41
2011,30,2,0,6900,2,9,1,1,1,RO41
2011,53,1,1,14475,1,6,1,1,3,RO41
2011,29,1,1,14475,2,6,1,1,3,RO41
2011,52,2,1,14475,1,6,1,1,3,RO41
2011,46,2,1,7300,3,6,1,1,1,RO41
2011,58,1,1,9828,5,4,6,1,1,RO41
2011,87,1,1,6519,4,4,6,1,5,RO41
2011,10,1,1,6519,0,0,0,1,5,RO41
2011,43,1,1,6519,1,6,1,1,5,RO41
2011,22,1,1,6519,2,6,7,1,5,RO41
2011,41,2,1,6519,1,6,7,1,5,RO41
2011,15,1,1,6119,2,3,7,1,4,RO41
2011,44,1,1,6119,1,6,1,1,4,RO41
2011,12,2,1,6119,0,0,0,1,4,RO41
2011,40,2,1,6119,1,6,1,1,4,RO41
2011,54,1,1,8110,3,4,1,1,1,RO41
2011,45,1,1,9660,1,6,1,1,2,RO41
2011,45,2,1,9660,1,6,1,1,2,RO41
2011,64,2,1,8400,4,2,6,1,1,RO41
2011,43,1,1,13710,1,6,1,1,3,RO41
2011,21,1,1,13710,2,6,1,1,3,RO41
2011,43,2,1,13710,1,6,1,1,3,RO41
2011,56,1,0,12566,1,9,1,1,4,RO41
2011,76,2,1,12566,4,3,6,1,4,RO41
2011,55,2,1,12566,1,7,1,1,4,RO41
2011,26,2,0,12566,2,9,1,1,4,RO41
2011,52,1,1,5792,1,4,4,1,2,RO41
2011,49,2,1,5792,1,6,6,1,2,RO41
2011,72,1,1,10271,1,3,6,1,2,RO41
2011,72,2,1,10271,1,3,6,1,2,RO41
2011,12,1,1,10087,0,0,0,1,5,RO41
2011,37,1,1,10087,1,4,1,1,5,RO41
2011,6,2,1,10087,0,0,0,1,5,RO41
2011,59,2,1,10087,4,3,6,1,5,RO41
2011,30,2,1,10087,1,6,1,1,5,RO41
2011,59,1,1,6493,1,4,6,1,3,RO41
2011,80,2,1,6493,4,3,6,1,3,RO41
2011,54,2,1,6493,1,3,7,1,3,RO41
2011,63,1,1,11508,4,3,6,1,1,RO41
2011,50,1,1,4975,2,3,5,1,3,RO41
2011,50,2,1,4975,2,3,5,1,3,RO41
2011,19,2,1,4975,2,6,5,1,3,RO41
2011,78,1,1,12684,4,3,6,1,1,RO41
2011,60,1,1,9933,1,4,6,1,2,RO41
2011,54,2,1,9933,1,4,5,1,2,RO41
2011,81,1,1,14183,1,3,6,1,2,RO41
2011,77,2,1,14183,1,3,6,1,2,RO41
2011,60,1,1,14751,1,4,6,1,2,RO41
2011,57,2,1,14751,1,3,6,1,2,RO41
2011,59,1,1,1956,1,4,3,3,6,RO41
2011,33,1,1,1956,2,6,5,3,6,RO41
2011,35,1,1,1956,1,6,5,3,6,RO41
2011,3,2,1,1956,0,0,0,3,6,RO41
2011,54,2,1,1956,1,3,5,3,6,RO41
2011,35,2,1,1956,1,6,5,3,6,RO41
2011,46,2,1,1060,5,4,5,3,2,RO41
2011,61,1,1,5304,4,3,6,3,1,RO41
2011,41,1,1,2220,2,2,5,3,1,RO41
2011,76,1,1,4562,4,2,6,3,4,RO41
2011,53,1,1,4562,1,3,5,3,4,RO41
2011,45,2,1,4562,1,3,5,3,4,RO41
2011,26,2,1,4562,2,3,5,3,4,RO41
2011,69,1,1,6898,1,2,6,3,4,RO41
2011,34,1,1,6898,1,3,5,3,4,RO41
2011,66,2,1,6898,1,2,6,3,4,RO41
2011,27,2,1,6898,1,3,5,3,4,RO41
2011,42,1,0,15400,2,3,5,3,1,RO41
2011,1,1,1,7107,0,0,0,3,5,RO41
2011,57,1,1,7107,1,2,5,3,5,RO41
2011,25,1,1,7107,1,6,5,3,5,RO41
2011,54,2,1,7107,1,2,5,3,5,RO41
2011,25,2,1,7107,1,3,5,3,5,RO41
2011,56,1,1,4739,3,7,1,3,3,RO41
2011,20,1,1,4739,2,8,7,3,3,RO41
2011,59,1,1,11094,1,2,6,3,2,RO41
2011,57,2,1,11094,1,2,6,3,2,RO41
2011,9,1,1,5286,0,0,0,3,3,RO41
2011,53,2,1,5286,4,3,6,3,3,RO41
2011,31,2,1,5286,3,4,5,3,3,RO41
2011,57,2,1,1518,4,3,5,3,1,RO41
2011,43,1,1,3928,1,4,1,3,4,RO41
2011,20,1,1,3928,2,6,5,3,4,RO41
2011,19,1,1,3928,2,3,7,3,4,RO41
2011,40,2,1,3928,1,5,7,3,4,RO41
2011,70,1,1,6360,1,2,6,3,5,RO41
2011,49,1,1,6360,4,4,5,3,5,RO41
2011,26,1,1,6360,2,3,5,3,5,RO41
2011,69,2,1,6360,1,2,6,3,5,RO41
2011,24,2,1,6360,2,3,5,3,5,RO41
2011,65,2,0,16862,4,7,6,3,1,RO41
2011,4,1,1,4395,0,0,0,3,6,RO41
2011,53,1,1,4395,1,3,5,3,6,RO41
2011,27,1,1,4395,1,4,5,3,6,RO41
2011,47,2,1,4395,1,4,5,3,6,RO41
2011,24,2,1,4395,2,6,5,3,6,RO41
2011,23,2,1,4395,1,4,5,3,6,RO41
2011,87,1,1,4404,4,2,6,3,1,RO41
2011,80,1,1,8075,1,2,6,3,4,RO41
2011,54,1,1,8075,1,6,5,3,4,RO41
